customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,Churn_Yes,synthetic_anomaly
C1183,0,0,1,0,10,1,1,44.02,440.2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,0
C1184,1,1,0,1,24,1,0,112.1,2690.4,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,0
C1185,1,0,0,1,22,1,1,94.49,2078.78,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,0
C1186,1,0,1,0,39,1,1,25.82,1006.98,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0
C1187,1,1,1,1,37,1,1,111.73,4134.01,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,0
C1188,1,1,1,0,56,1,1,97.9,5482.4,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0
C1189,1,0,1,1,40,1,0,79.57,3182.8,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0
C1190,0,0,0,1,16,1,0,30.95,495.2,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0
C1191,0,0,1,0,40,0,1,50.65,2026.0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
C1192,0,0,0,0,69,1,0,48.67,3358.23,False,True,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,0
C1193,1,0,1,0,41,1,1,83.28,3414.48,False,True,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,0
C1194,0,1,0,0,42,1,0,77.96,3274.32,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,0
C1195,1,1,0,0,12,1,1,46.28,555.36,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
C1196,1,0,0,0,0,0,1,49.73,0.0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,0
C1197,1,0,0,1,15,1,1,70.88,1063.2,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,0
C1198,1,1,0,0,1,1,1,104.23,104.23,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,0
C1199,0,1,0,0,32,1,1,30.87,987.84,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,0
C1200,1,0,0,1,63,1,0,92.03,5797.89,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0
C1201,0,0,1,0,32,1,0,119.56,3825.92,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,0
C1202,1,1,0,1,46,1,0,94.47,4345.62,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0
C1203,0,0,0,1,61,1,1,63.04,3845.44,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,0
C1204,1,0,1,1,54,1,0,92.63,5002.02,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0
C1205,1,1,0,0,46,1,0,105.79,4866.34,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
C1206,0,1,1,1,56,1,0,96.39,5397.84,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
C1207,0,1,0,1,20,1,0,19.3,386.0,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
C1208,1,0,0,1,30,1,1,31.41,942.3,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,0
C1209,0,0,0,1,28,1,1,28.93,810.04,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,0
C1210,1,0,0,1,57,1,1,21.25,1211.25,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0
C1211,0,0,1,0,29,1,0,90.88,2635.52,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,0
C1212,0,0,1,0,67,1,1,45.27,3033.09,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,0
C1213,1,0,0,1,13,1,1,91.64,1191.32,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
C1214,0,0,1,0,12,1,1,85.94,1031.28,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
C1215,1,0,0,0,51,1,0,71.41,3641.91,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,0
C1216,1,0,1,1,55,1,1,24.09,1324.95,False,True,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
C1217,1,0,0,0,48,1,1,49.14,2358.72,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,0
C1218,1,0,0,0,22,1,0,20.77,456.94,False,True,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,0
C1219,0,0,0,1,0,1,1,110.82,0.0,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,0
C1220,1,0,0,0,23,1,0,49.48,1138.04,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0
C1221,1,1,1,1,33,1,1,27.68,913.44,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,0
C1222,0,0,1,1,29,1,1,18.26,529.54,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,0
C1223,1,0,1,0,66,1,0,80.37,5304.42,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,0
C1224,0,0,0,1,62,1,0,81.34,5043.08,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0
C1225,1,0,0,1,55,1,1,119.48,6571.4,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0
C1226,0,0,0,0,1,1,1,47.44,47.44,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0
C1227,0,0,1,0,9,1,1,22.75,204.75,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,0
C1228,0,0,0,1,31,1,0,97.5,3022.5,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,0
C1229,1,0,1,1,44,1,1,49.07,2159.08,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,0
C1230,1,0,1,1,48,1,0,51.73,2483.04,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
C1231,0,0,1,1,21,1,1,110.59,2322.39,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,0
C1232,1,0,0,0,35,1,0,0.0,0.0,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,1
C1233,0,0,1,0,115,1,1,0.0,0.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1
C1234,1,0,0,1,57,1,0,114.96,6552.72,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,0
C1235,0,1,0,1,71,1,0,45.06,3199.26,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
C1236,0,0,0,0,67,1,0,20.19,1352.73,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,0
C1237,1,0,0,0,42,1,0,41.55,1745.1,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0
C1238,1,0,1,1,6,1,1,22.5,135.0,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0
C1239,0,0,1,0,69,1,0,59.59,4111.71,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,0
C1240,1,0,0,1,11,1,0,102.77,1130.47,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,0
C1241,0,1,0,1,19,1,1,117.47,2231.93,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,0
C1242,1,1,0,0,70,1,0,89.43,6260.1,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,0
C1243,0,0,0,0,36,1,0,112.46,4048.56,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,0
C1244,0,0,1,0,14,1,1,59.67,835.38,False,True,False,True,True,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,0
C1245,1,1,1,0,36,1,1,48.88,1759.68,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,0
C1246,0,0,1,1,5,1,0,33.73,168.65,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,0
C1247,1,0,1,0,22,1,0,69.09,1519.98,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,0
C1248,0,0,0,1,68,1,1,51.35,3491.8,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,0
C1249,1,0,0,1,105,1,0,0.0,0.0,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,1
C1250,1,0,0,0,64,0,0,113.06,7235.84,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,0
C1251,1,0,0,1,39,1,0,30.62,1194.18,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0
C1252,1,1,1,1,235,0,1,0.0,0.0,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,1
C1253,1,0,0,0,50,0,1,24.94,1247.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
C1254,0,0,1,0,39,1,0,71.77,2799.03,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,0
C1255,1,0,1,0,2,1,1,86.83,173.66,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,0
C1256,0,0,1,1,66,1,1,41.92,2766.72,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,0
C1257,1,0,0,0,34,1,0,25.72,874.48,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
C1258,1,0,0,1,235,1,1,0.0,0.0,False,True,False,False,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,1
C1259,0,0,0,0,39,1,1,79.5,3100.5,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0
C1260,0,0,0,0,47,0,1,49.82,2341.54,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,0
C1261,1,0,1,0,25,1,1,56.37,1409.25,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,0
C1262,1,0,1,0,60,0,0,22.65,1359.0,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,0
C1263,0,0,0,1,80,1,1,0.0,0.0,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1
C1264,0,0,1,1,47,1,0,108.03,5077.41,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,0
C1265,0,0,0,0,41,1,0,35.47,1454.27,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,0
C1266,1,1,1,0,36,1,1,65.74,2366.64,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,0
C1267,1,0,1,1,1,1,0,87.04,87.04,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0
C1268,0,0,1,1,28,1,1,99.89,2796.92,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,0
C1269,0,0,1,1,3,1,1,26.28,78.84,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,0
C1270,1,0,0,1,36,1,0,78.37,2821.32,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,True,False,True,False,False,True,0
C1271,1,0,0,0,49,1,1,81.98,4017.02,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,0
C1272,1,0,0,1,37,1,0,38.13,1410.81,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
C1273,0,0,0,1,54,1,1,21.15,1142.1,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,0
C1274,1,0,1,0,25,1,1,104.13,2603.25,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,0
C1275,1,0,1,1,22,1,0,62.89,1383.58,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,0
